CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CaseStatusID,IncidentFromDate,latitude,longitude,BriefFacts
328,100010001202600328,202600328,2026-01-01,47,14,2,2,2,4,2025-12-31 16:10:44,12.935885871211516,77.60511779630596,Soluta architecto dolor provident quo at ad sit. Culpa commodi recusandae incidunt impedit enim consequatur.
329,100010001202300329,202300329,2023-12-05,35,12,2,1,2,4,2023-12-02 03:07:23,12.938915117402631,77.59027554762594,"Quibusdam ratione ducimus ex.
Esse ipsam voluptas accusamus earum vero sunt. Incidunt in voluptatum.
Reprehenderit culpa autem dolorum perspiciatis facere. Minima praesentium sed soluta."
330,100080001202300330,202300330,2023-04-01,19,81,3,1,4,4,2023-03-31 21:48:42,15.095084446936731,76.90564812261081,"Porro temporibus ea quas. Reiciendis est repellat quia quia.
Molestias ipsum unde laboriosam similique natus. Placeat iste ab dolorem vel."
331,100030001202400331,202400331,2024-03-31,26,35,2,2,1,4,2024-03-28 19:47:24,15.351236131383413,75.08428961488865,Velit commodi vero voluptatum facere beatae. Officia repellendus ipsum et enim in.
332,100010001202500332,202500332,2025-08-06,36,15,3,2,2,3,2025-08-02 16:04:24,12.955156005312682,77.61916962924747,Voluptatum quaerat repellendus vitae. Aliquam consequatur eligendi corporis quia. Dolor vero facere vero modi nemo.
333,100010001202300333,202300333,2023-10-11,26,15,2,2,2,3,2023-10-10 15:03:26,12.958577909958953,77.59321353726847,"Amet eum consectetur maiores. Voluptatem nostrum iste rerum vel perspiciatis. Doloremque quae consequuntur quia.
Accusantium quas optio fugit. Sit accusantium repellat repellat dolor aut."
334,100010001202300334,202300334,2023-11-03,9,15,1,2,1,2,2023-10-29 10:14:19,12.991791689987014,77.60902547705209,Doloremque optio iusto eius explicabo. Sequi repellat omnis consequatur nesciunt adipisci ducimus. Quia expedita soluta magnam.
335,100050001202400335,202400335,2024-10-19,40,53,3,1,4,4,2024-10-15 19:26:56,15.865153797450983,74.4887715499515,Recusandae consequatur quo perferendis odio beatae iusto. Aperiam architecto quasi consequuntur at veniam neque. Modi animi quasi blanditiis.
336,100070001202300336,202300336,2023-01-09,20,72,1,2,3,2,2023-01-06 04:59:42,14.470606668880166,75.92473789786841,Quis ullam accusamus enim iure porro. Perspiciatis dolores fuga dolore doloribus nisi voluptatum optio. Voluptatibus eius voluptate nihil.
337,100010001202400337,202400337,2024-11-21,34,13,2,1,5,2,2024-11-19 23:45:49,12.942822937176334,77.62294730729266,"Exercitationem dignissimos in atque corrupti consequuntur eligendi.
Laboriosam omnis modi explicabo beatae dolorem temporibus. Ipsa debitis vitae illo maxime maxime officia."
338,100010001202500338,202500338,2025-09-21,19,14,2,1,2,1,2025-09-16 13:49:56,13.01505988810779,77.62680809724046,Minima repellendus velit. Iure rem beatae doloribus quae rerum. Unde voluptates excepturi nobis nihil quas.
339,100060001202400339,202400339,2024-12-29,41,64,2,1,5,1,2024-12-24 11:16:15,17.30552578454992,76.8699466897324,Maxime sequi debitis animi. Placeat odit sit possimus officiis. Nostrum tempora fuga non asperiores.
340,100010001202500340,202500340,2025-09-01,46,13,2,2,3,1,2025-08-29 04:03:02,12.955753660567447,77.6273720867259,"Possimus vero cumque cumque nihil. Ea neque ut libero harum at harum.
Totam eveniet quod labore delectus. Molestias beatae nemo labore quidem quam."
341,100060001202500341,202500341,2025-04-13,39,62,2,1,2,1,2025-04-13 14:54:26,17.322201704464295,76.88158279684568,"Culpa eveniet cum id quisquam quis earum repudiandae. Quaerat corrupti ab incidunt ducimus qui.
Pariatur iure aspernatur qui. Culpa soluta consectetur illum aliquid nihil omnis culpa."
342,100050001202500342,202500342,2025-12-03,17,53,2,1,5,1,2025-11-30 08:48:28,15.838645697082372,74.47461127320504,"Doloremque beatae laudantium dolorem corrupti suscipit. Suscipit minus dolores vel minima repudiandae voluptates autem.
Qui similique nobis cumque earum. Quaerat officia consequuntur nemo."
343,100050001202400343,202400343,2024-08-30,22,53,3,2,2,2,2024-08-28 05:42:48,15.854553817473574,74.52251744455069,"Corrupti doloremque enim. Rem doloremque amet inventore.
Eveniet cupiditate ullam corporis optio. Veniam repudiandae incidunt fugiat praesentium optio."
344,100010001202400344,202400344,2024-03-16,48,15,1,1,2,4,2024-03-12 17:25:28,12.987973817563802,77.61464502311613,Atque laboriosam excepturi. Nulla expedita rem aperiam at aut. Assumenda laudantium perferendis natus ullam.
345,100010001202400345,202400345,2024-03-05,44,13,3,1,5,1,2024-03-01 13:12:03,12.93424990671403,77.63567036426376,Nam illum dolore aspernatur fugiat. Minus veritatis quaerat aspernatur. Perferendis deserunt commodi repellat porro molestias. Provident provident nobis maiores deserunt.
346,100010001202300346,202300346,2023-07-25,41,11,3,1,1,4,2023-07-21 06:10:07,12.94011032129874,77.58859871433039,"Necessitatibus iste necessitatibus aut qui. Necessitatibus alias harum minima repellat hic.
Cupiditate voluptatum voluptas explicabo laboriosam dolorem dolore fugit. Sed ullam accusantium et odio."
347,100080001202500347,202500347,2025-10-29,21,81,2,2,2,2,2025-10-29 15:28:39,15.162350640626025,76.9685148056994,Sapiente aperiam impedit labore odio modi quam. Fugiat voluptas id accusantium dicta hic sunt necessitatibus.
348,100020001202300348,202300348,2023-03-24,15,24,3,2,3,2,2023-03-21 14:48:05,12.288859113152828,76.6578899062163,Molestias laborum necessitatibus ab eius ex. Architecto magnam molestiae qui facere. Ipsa magni dolorum dolore tempora quas.
349,100010001202300349,202300349,2023-05-01,11,11,1,2,1,3,2023-04-26 21:27:24,12.948578270002665,77.57959737666344,Rem odio quasi recusandae rem quo. Quasi cupiditate neque magnam sequi nobis eos. Quam occaecati consequuntur similique iste tempora.
350,100010001202600350,202600350,2026-02-14,15,12,2,2,5,2,2026-02-09 04:35:54,13.004539393900222,77.5949239205567,"Qui itaque autem eius asperiores quibusdam voluptatem iusto. Praesentium possimus delectus culpa.
Ex et deserunt minima voluptate eos ullam."
351,100010001202300351,202300351,2023-11-29,19,15,1,2,5,1,2023-11-24 16:42:30,12.95715438989565,77.61132688048941,Necessitatibus fuga eaque dolore. Doloremque reprehenderit nobis ducimus saepe quis libero similique. Iste consequuntur neque amet a quidem quasi itaque.
352,100010001202300352,202300352,2023-06-05,47,11,1,2,5,1,2023-05-31 12:31:16,13.021559762178109,77.58331884296311,Itaque omnis consequatur deserunt consequatur. Doloribus consequatur minima. Maxime aliquid sed porro.
353,100010001202300353,202300353,2023-05-17,18,14,1,2,5,1,2023-05-16 09:50:49,12.975907472949459,77.627096185912,"Officiis optio accusamus labore sed quo. Ducimus consequatur consequatur esse blanditiis assumenda.
Iusto aut molestiae excepturi."
354,100070001202600354,202600354,2026-01-08,18,71,3,2,2,1,2026-01-07 08:16:13,14.43343811931852,75.9066869413217,Laborum consequatur reprehenderit quidem dolorem. Suscipit quas fugit totam.
355,100010001202600355,202600355,2026-03-10,49,14,3,2,3,1,2026-03-09 02:08:49,12.941567641903651,77.57183449923642,"Nostrum id at eligendi iure nostrum sequi. Nesciunt odit adipisci quae dignissimos possimus.
Quas porro cumque."
356,100010001202500356,202500356,2025-02-17,33,11,1,1,2,1,2025-02-17 09:56:57,12.985517397039974,77.5660662059847,"Nobis nemo odit beatae magni ad. Corporis distinctio molestiae odio velit.
Non quas libero maiores. Error neque possimus omnis nisi odit."
357,100010001202600357,202600357,2026-04-04,44,13,1,2,5,2,2026-04-01 00:07:04,12.982706679716646,77.55648762623048,Sed deserunt ducimus natus magni. Iure perspiciatis at esse corporis hic mollitia.
358,100020001202500358,202500358,2025-01-03,26,21,3,2,5,1,2025-01-01 15:08:48,12.285631395486904,76.6889037623347,"Occaecati nulla sint.
Repellendus iusto molestiae id.
Autem incidunt fugiat officia. Nesciunt harum dolor nemo atque. Mollitia ratione id perferendis."
359,100060001202300359,202300359,2023-10-06,32,63,2,1,2,1,2023-10-04 06:15:17,17.353327833437117,76.79753128990184,Doloribus suscipit pariatur provident fugit. Doloribus occaecati minus harum facere odio animi iure. Culpa molestiae et rem quae numquam quis.
360,100020001202300360,202300360,2023-07-11,25,22,3,1,1,2,2023-07-10 05:16:27,12.253323028536478,76.64838135846024,"Et rem ea aliquid quia. Et ab consequuntur exercitationem.
Saepe harum sed. Qui cumque voluptas expedita.
Blanditiis aliquam alias aliquid sequi quod. Earum unde tempora maiores quae harum."
361,100010001202500361,202500361,2025-07-18,6,12,3,1,2,3,2025-07-17 22:35:22,12.929290806378772,77.63828181960825,"Omnis vero molestias nostrum.
Itaque architecto quidem debitis. Animi perferendis dolores ipsum delectus. Libero doloribus nesciunt autem adipisci molestiae."
362,100060001202400362,202400362,2024-02-04,41,63,1,1,4,1,2024-02-04 16:35:31,17.335785526771637,76.82611983831308,Ipsum repellat sed repellendus. Dolorem quas optio animi minus est ullam. Quisquam perspiciatis pariatur ex culpa nulla.
363,100020001202300363,202300363,2023-08-19,49,23,2,1,2,2,2023-08-16 07:36:59,12.345220247148808,76.63439565709496,Corporis dolorum earum suscipit voluptas aliquam provident earum. Quaerat ducimus deleniti cum animi velit. Repellat deleniti ipsum deserunt sapiente vel expedita.
364,100060001202400364,202400364,2024-12-27,8,64,1,2,2,1,2024-12-22 14:18:58,17.358287341984987,76.79374465186105,Voluptatibus minus sint dicta recusandae. Tempora autem deleniti aspernatur quasi. Explicabo voluptatum omnis reiciendis accusantium.
365,100010001202300365,202300365,2023-05-18,18,15,1,1,2,2,2023-05-13 03:41:34,12.97973301166883,77.58493103264797,Non tenetur odit dicta. Vel ipsam temporibus cum sint culpa. Eius aspernatur blanditiis perspiciatis enim earum a.
366,100070001202300366,202300366,2023-08-27,29,74,1,1,2,4,2023-08-25 15:39:02,14.462294542330234,75.9712211172584,Placeat possimus adipisci alias. Quibusdam optio eveniet voluptatibus accusamus. Doloremque placeat voluptate.
367,100010001202400367,202400367,2024-01-07,11,11,2,1,5,4,2024-01-05 07:28:36,12.96000086602287,77.60660729657309,Blanditiis eligendi officiis ullam eius natus. Mollitia molestias quos distinctio quo totam dolorem voluptate. Numquam ipsum eos quisquam tenetur.
368,100010001202400368,202400368,2024-06-20,5,13,2,1,5,2,2024-06-16 02:57:26,12.995133202022691,77.58228914542403,"Perferendis eaque magnam ex esse officiis nulla molestiae.
At odio saepe. Optio repellat voluptatum quam iusto nisi."
369,100010001202400369,202400369,2024-04-28,21,13,3,1,2,2,2024-04-24 18:39:23,12.96798158840551,77.60566039318043,"Dolorum praesentium quisquam ea velit et modi. Ex nihil cupiditate pariatur dicta.
Non sed veniam sunt. Libero nesciunt officiis labore. Aliquid nisi totam nisi ut ullam."
370,100010001202300370,202300370,2023-12-06,10,12,1,1,5,4,2023-12-06 08:58:42,12.984237425719293,77.56115224741896,"Saepe velit aperiam sed nihil blanditiis. Accusamus alias recusandae temporibus est animi nulla suscipit. Optio ab veritatis eum veniam enim odit.
Facere labore esse. Cum ipsum possimus eius."
371,100020001202600371,202600371,2026-04-09,28,25,1,1,3,4,2026-04-06 02:52:04,12.260225871558667,76.66375664054074,"Quibusdam voluptate voluptatum consectetur tenetur. Aperiam fugit a voluptates eos minus ut.
Laborum velit illum nisi ipsa aspernatur pariatur neque. Non ex magnam beatae pariatur cum officia."
372,100060001202500372,202500372,2025-04-01,30,64,2,1,2,4,2025-03-30 08:21:41,17.320292379917777,76.82319127780835,"Expedita id tenetur totam fugiat. Voluptatibus dolor nisi aut ipsam quo.
Quod repellat molestiae accusamus ratione odio. Qui molestias quos alias corporis."
373,100020001202300373,202300373,2023-06-30,4,21,1,2,2,4,2023-06-28 05:38:43,12.249801619922867,76.60688715517081,Laborum hic rem consectetur et corrupti. Mollitia atque cum eum suscipit nemo corrupti. Voluptas dolore mollitia nemo delectus dolorem nesciunt.
374,100010001202400374,202400374,2024-02-15,4,14,2,1,5,3,2024-02-13 20:56:29,12.927800395007596,77.62558431674324,"Corrupti aliquam et suscipit. Explicabo ipsa perferendis temporibus laboriosam distinctio.
Maxime quisquam a quibusdam ipsum dolorum culpa. Nisi vel corrupti quibusdam."
375,100010001202500375,202500375,2025-05-25,8,11,3,1,2,2,2025-05-23 20:54:04,12.965237083665519,77.62703409443101,"Dolore odio laudantium necessitatibus rerum repudiandae voluptate vero. Nemo id nulla debitis est temporibus quibusdam.
Sed adipisci placeat quis."
376,100010001202300376,202300376,2023-09-19,21,15,3,1,2,2,2023-09-14 10:40:23,12.987234202017234,77.61665153480931,Deleniti itaque velit numquam omnis facere quod itaque. Quas molestiae recusandae distinctio ab atque ratione. Architecto nulla tempore officiis doloribus expedita.
377,100080001202400377,202400377,2024-11-17,19,84,1,2,5,2,2024-11-16 16:12:22,15.185651957669206,76.93595327289353,Autem laudantium perspiciatis libero molestiae. Amet iure enim eveniet suscipit et earum.
378,100010001202400378,202400378,2024-05-04,39,14,1,1,1,1,2024-04-30 05:51:06,12.933665201733389,77.57794596116096,"Autem quidem molestias cupiditate ratione excepturi voluptatibus. Explicabo soluta modi deleniti iste.
Eius aperiam aut ratione laboriosam ipsum illum."
379,100010001202400379,202400379,2024-05-25,7,11,3,2,5,2,2024-05-23 04:08:03,13.016226450164641,77.57730400309099,Explicabo voluptatum nobis ex saepe natus nostrum. Ut iusto quibusdam eaque tempora neque harum ipsa. Impedit sed nesciunt ratione vel. Corrupti neque culpa reprehenderit deleniti officia.
380,100010001202300380,202300380,2023-04-14,19,13,3,1,5,1,2023-04-14 00:23:59,12.945994404581258,77.55392171085882,Eveniet nihil in nobis officia consequuntur animi. Ipsum illo veniam ipsa voluptate mollitia praesentium. Ad quia dolorem explicabo esse asperiores similique.
381,100050001202500381,202500381,2025-09-18,30,53,1,1,5,4,2025-09-14 20:32:20,15.859256286134535,74.4674716089012,"Beatae magni labore ex voluptas beatae. Ullam omnis tenetur neque. Quia tenetur facere fugit quis inventore.
Ullam quod eligendi. Odit aut enim. Quidem ipsa illo corrupti."
382,100010001202400382,202400382,2024-09-29,2,12,2,1,2,1,2024-09-24 15:22:41,12.958179470892555,77.56825865853612,"Rerum similique repellendus. Deserunt placeat error.
Nemo iusto sint tenetur voluptate eaque explicabo. Voluptas nostrum quasi incidunt sunt.
Quam ullam iure dignissimos non vel laudantium."
383,100010001202500383,202500383,2025-12-22,4,12,2,1,2,1,2025-12-18 06:15:15,12.926778474899152,77.58735020190973,"Deleniti saepe sunt illum.
Enim repudiandae nisi assumenda.
Quos voluptates laborum neque. Nostrum reiciendis odio vel atque. Culpa ex rerum veritatis error asperiores officiis."
384,100030001202400384,202400384,2024-07-23,13,32,1,1,5,3,2024-07-18 01:16:46,15.399523482841694,75.13703410757141,Voluptatem dicta temporibus quas assumenda ab explicabo. Corrupti quaerat soluta maiores maxime est. Nulla facere ratione odio.
385,100010001202500385,202500385,2025-03-13,11,13,2,2,2,3,2025-03-11 14:54:01,13.007959435639648,77.56354187987533,"Vel maiores rem voluptatum unde minima. Perspiciatis vel cum deserunt itaque. Debitis quo minima nisi harum quam error culpa.
Aperiam cumque sit eaque. Iure tenetur minus."
386,100030001202500386,202500386,2025-06-28,39,31,3,2,1,2,2025-06-25 10:38:59,15.41247524025696,75.10647500898212,"Fugit illo reprehenderit nostrum quidem similique. Optio provident corporis.
Facere ipsam ea dolorum maxime necessitatibus. Nobis itaque minima vero. Nulla quam commodi vel tempore."
387,100010001202300387,202300387,2023-03-09,17,14,2,2,2,2,2023-03-08 08:50:11,12.959396000142881,77.6178674259882,Sapiente ab earum exercitationem placeat officiis sint alias. Iste recusandae omnis similique optio tempora repellat. Expedita temporibus tenetur. Impedit qui quibusdam adipisci.
388,100010001202400388,202400388,2024-01-30,13,14,2,2,2,4,2024-01-28 02:52:36,12.92872779493813,77.5958681662128,"Cumque soluta impedit laboriosam. Excepturi placeat adipisci veritatis iusto esse.
Placeat laborum ea minus tenetur. Fugit illum maxime non.
Nam eum consequuntur voluptatibus odit."
389,100040001202300389,202300389,2023-09-11,33,42,1,2,3,3,2023-09-06 03:36:19,12.959843897440937,74.89710165854804,Earum quam neque beatae excepturi debitis facilis quod. Ex ex similique hic doloremque. Vitae aperiam nemo numquam laudantium accusamus beatae. Porro ex cumque in.
390,100010001202400390,202400390,2024-11-08,8,14,1,2,5,2,2024-11-06 04:52:03,12.922740108720225,77.55176418178209,Blanditiis occaecati sint accusamus. Nisi voluptates blanditiis maxime ullam neque molestias. Alias hic quas velit reiciendis ut. Quo hic nostrum magni non.
391,100010001202600391,202600391,2026-07-18,37,13,1,2,3,3,2026-07-15 14:20:12,13.00599113438459,77.59643547944665,"Voluptatem rerum voluptatibus.
Perferendis autem voluptatibus.
Saepe rem vel nobis. Incidunt doloribus magnam enim cumque est libero. Quidem quos assumenda aspernatur perspiciatis in aliquam qui."
392,100010001202300392,202300392,2023-09-17,19,15,1,2,2,2,2023-09-12 09:27:39,12.945374535606733,77.57240665811057,Nostrum laborum ipsum sunt occaecati voluptates similique fuga. Quibusdam necessitatibus est. Voluptates consequatur illo expedita beatae.
393,100010001202400393,202400393,2024-04-01,30,11,1,1,3,2,2024-03-29 12:44:38,12.997428877793496,77.61075622454118,"Sed assumenda temporibus eum temporibus omnis. Aperiam numquam accusamus consectetur.
Aliquid occaecati nesciunt ipsum necessitatibus itaque aspernatur sint. Ducimus vero amet voluptas debitis."
394,100020001202500394,202500394,2025-11-22,13,23,1,2,3,4,2025-11-19 17:24:08,12.25171621559368,76.60363656545685,"Quos repudiandae officia ea ea praesentium doloribus.
Voluptate asperiores nihil enim saepe aspernatur repellendus. Occaecati iste atque optio sint hic provident. Recusandae ducimus laboriosam ex."
395,100010001202400395,202400395,2024-12-05,31,15,1,2,4,2,2024-11-30 05:40:41,12.968064190150368,77.64187983249525,Assumenda neque possimus ea labore. At blanditiis amet animi officiis cupiditate voluptatibus. Nulla dolor dolores.
396,100010001202500396,202500396,2025-10-23,27,12,2,2,3,2,2025-10-21 08:51:19,12.999546852616065,77.57465626803484,"Sint laboriosam earum. Excepturi fugit nesciunt dolore vero ipsam.
Autem praesentium et pariatur. Eligendi reprehenderit magni commodi ab dolorum esse. Tenetur dolorem mollitia."
397,100010001202600397,202600397,2026-03-23,8,14,2,1,5,2,2026-03-20 18:47:20,12.979514879392239,77.64007177911687,"Veniam voluptates dignissimos dolor incidunt. Aut doloribus facilis omnis culpa.
Quibusdam reiciendis assumenda voluptates voluptate reiciendis quo. Ipsa iusto hic fugiat magnam."
398,100030001202600398,202600398,2026-06-09,16,34,3,2,5,2,2026-06-07 02:39:24,15.34016499610069,75.16903816646348,Ratione unde id pariatur illum exercitationem sint tempore. Repellat quasi ut exercitationem provident corporis.
399,100040001202300399,202300399,2023-07-11,35,45,2,2,3,2,2023-07-08 06:21:35,12.948365526240176,74.81661277570967,"Voluptas voluptates mollitia nobis ad cum. Molestias omnis quisquam ducimus.
Doloremque autem ipsa consequuntur libero beatae eius. Accusantium dicta neque. Cumque qui eius hic."
400,100010001202600400,202600400,2026-01-04,49,13,2,2,4,1,2026-01-01 19:45:50,13.008093152322207,77.56151828943091,Consectetur aperiam veritatis quia. Voluptate odit doloribus sit similique sit reprehenderit. Itaque error reprehenderit voluptatum molestiae excepturi debitis.
401,100020001202500401,202500401,2025-11-01,3,22,1,2,3,3,2025-10-31 14:08:00,12.317033628797882,76.66991682445874,Ut sunt eligendi nihil id temporibus. Accusamus voluptatum ea ad soluta nihil. Numquam repellendus magni temporibus maxime praesentium illum.
402,100010001202500402,202500402,2025-12-18,46,14,2,2,2,4,2025-12-13 01:48:18,12.93301400702783,77.62156665545915,"Ipsa nihil optio veritatis neque illo.
Eveniet animi hic. Totam exercitationem asperiores corrupti. Libero sit eaque tenetur perspiciatis."
403,100010001202500403,202500403,2025-12-22,49,11,1,2,2,2,2025-12-20 20:15:04,12.946370567643932,77.5749634917079,Id quasi explicabo dignissimos. Laborum possimus explicabo accusantium iure dolores. Quis vero minus. Officiis libero ipsam illum officia est laudantium.
404,100020001202400404,202400404,2024-01-10,15,22,2,2,2,2,2024-01-07 22:10:43,12.335448518766912,76.61655781045124,Natus explicabo est iure porro minus cum. Vel suscipit placeat at perferendis illo culpa eius. Porro eum dolore dolores.
405,100010001202400405,202400405,2024-06-02,14,12,3,1,5,1,2024-05-30 10:41:55,13.003480533157203,77.60852573990299,"Ullam nostrum pariatur dicta.
Molestiae non similique. Maxime corporis consequatur. Maxime fugiat quod odio libero corrupti."
406,100070001202300406,202300406,2023-12-01,15,74,1,1,2,1,2023-11-28 18:44:20,14.504321176274559,75.89258084534417,Illo facilis consectetur mollitia natus. Ipsa quasi sit eaque quisquam beatae quos molestiae. Occaecati dolore deserunt ex repellat tempora eligendi.
407,100080001202400407,202400407,2024-03-31,23,84,3,2,2,3,2024-03-30 15:45:00,15.119700267924332,76.90995486705513,"Molestiae itaque mollitia. Cumque excepturi sunt amet aut deleniti voluptatum.
Tenetur voluptates delectus iste deserunt unde. Cum explicabo ullam."
408,100020001202400408,202400408,2024-03-10,27,25,1,2,5,3,2024-03-06 18:36:51,12.299244239322682,76.65480403461191,"Neque neque quam deleniti totam molestias. Enim laudantium velit suscipit enim fuga nisi repellat.
Quas voluptatem praesentium laboriosam. Dolores sequi quod quia eos."
409,100010001202300409,202300409,2023-07-07,47,12,3,1,3,4,2023-07-07 05:21:56,12.956383801332903,77.6293276484539,Doloremque veritatis ab dignissimos beatae quia. Cumque hic asperiores. Consequuntur odio esse excepturi ipsum.
410,100020001202400410,202400410,2024-01-03,12,22,2,1,2,1,2024-01-03 20:44:12,12.261359749185692,76.63367321575625,Aperiam perferendis expedita fugit quae. Ut doloribus atque eligendi amet. Eum velit vitae iusto ut occaecati velit. Fuga sunt eveniet delectus.
411,100010001202300411,202300411,2023-05-14,49,15,2,1,1,1,2023-05-12 08:37:30,12.97573651039691,77.58214830149637,Recusandae aliquid facere assumenda. Voluptatibus molestiae animi possimus ea ipsam. Ipsum odio dicta architecto quidem id temporibus.
412,100050001202400412,202400412,2024-10-08,29,51,1,2,2,4,2024-10-07 11:26:00,15.81561029111954,74.48957199995601,Consequuntur nihil odit corrupti cumque molestiae nisi. Dolorum est perspiciatis dolore temporibus. Aliquam expedita quidem sunt dolorum maiores voluptatibus.
413,100010001202500413,202500413,2025-09-09,19,15,2,1,5,1,2025-09-07 19:17:37,12.940697215686953,77.63756498931663,"Distinctio dicta reprehenderit quae quasi totam.
Laboriosam id officia voluptate expedita dolor dolor. Odit magnam cupiditate dolorem. Nisi eum accusantium veniam libero dolore nesciunt velit."
414,100080001202500414,202500414,2025-11-26,3,85,2,2,3,2,2025-11-24 22:17:51,15.177430921644202,76.91020970113595,"Magni facere non sint cupiditate. Vel esse molestias atque. Nesciunt natus assumenda id adipisci quisquam.
Officiis rerum ex error. Occaecati perspiciatis libero assumenda pariatur."
415,100010001202300415,202300415,2023-12-20,24,11,1,1,4,1,2023-12-20 16:52:53,12.966082408439998,77.5723366114246,Reprehenderit culpa dicta voluptate distinctio. Aperiam libero voluptas non dolores repellat alias ullam.
416,100010001202600416,202600416,2026-04-28,25,12,3,2,2,3,2026-04-25 06:22:08,12.94120259097949,77.63713606182546,Corrupti officiis rem neque. Unde repellendus minima quod. Perferendis repellat nesciunt nesciunt eius dolorem fuga.
417,100020001202500417,202500417,2025-02-17,23,23,3,2,2,4,2025-02-13 16:12:14,12.276758464581867,76.61758496086598,"Praesentium nobis harum cum inventore qui. Saepe facere exercitationem accusamus nostrum magni autem.
Vitae porro totam et accusantium consequuntur rem. Aperiam nesciunt autem dignissimos facilis."
418,100010001202400418,202400418,2024-09-27,22,11,2,1,1,1,2024-09-22 17:06:58,13.013993556265577,77.5653017866646,Eum laudantium delectus iure neque. Totam corrupti maxime fuga est animi quia. Rem hic eos neque incidunt. Molestias illo voluptatem.
419,100080001202300419,202300419,2023-03-27,45,82,2,1,2,1,2023-03-22 11:42:12,15.156194565912525,76.95419796493005,Natus autem itaque incidunt rerum. Eligendi nisi voluptate nostrum. Rem libero beatae suscipit corporis quod. Voluptatum voluptatibus architecto hic unde sed eaque.
420,100010001202400420,202400420,2024-07-21,10,14,1,1,1,2,2024-07-16 15:34:09,12.986483126740358,77.56860293231983,Quod pariatur quasi eveniet. Veritatis quaerat alias est. Laborum repudiandae veniam ad ab laboriosam iure sunt.
421,100060001202400421,202400421,2024-06-23,19,63,1,2,5,4,2024-06-19 01:37:57,17.282336300801624,76.84012570020744,"Quam dolor temporibus molestiae earum. Repudiandae aspernatur quibusdam voluptatum.
Reiciendis aperiam accusantium voluptatibus commodi voluptatibus error eaque."
422,100010001202600422,202600422,2026-04-18,41,12,2,2,5,3,2026-04-14 20:33:12,12.945685429757372,77.6176418709168,Quibusdam sunt tenetur eius dolorem nisi. Ut laudantium voluptatum accusantium eos consequatur. Quo maxime nobis quis dignissimos quae adipisci et. Unde iste eius impedit nam pariatur.
423,100030001202500423,202500423,2025-10-01,49,32,2,2,2,1,2025-09-30 14:18:22,15.380819755160072,75.08204391401844,Ab consectetur repellat id cum nesciunt rerum. Voluptas doloribus veniam repellendus modi vel id laudantium.
424,100030001202300424,202300424,2023-10-01,42,31,3,2,2,2,2023-09-26 03:54:55,15.317211937806979,75.10821986596534,"Doloremque magni sequi alias molestiae placeat soluta ipsum. Occaecati aut iure quo error voluptas perferendis.
Maiores voluptatibus debitis."
425,100020001202300425,202300425,2023-01-17,23,22,2,1,5,4,2023-01-15 07:11:00,12.273441935071327,76.60015193435471,"Hic dignissimos eligendi architecto. Enim impedit excepturi officia.
Dolore officia fuga porro. Quo sapiente nulla numquam quo nisi eaque."
426,100010001202500426,202500426,2025-06-26,36,11,3,1,3,3,2025-06-21 00:28:40,12.999566508533572,77.58193410822402,Veritatis molestiae laborum repellendus culpa id optio. Quasi porro architecto aspernatur nostrum. Numquam quo aspernatur porro nostrum perferendis.
427,100010001202300427,202300427,2023-02-09,35,13,1,2,1,1,2023-02-09 08:08:31,12.968831766557125,77.63766594362093,Architecto ea asperiores beatae voluptatum. Porro recusandae odit tenetur nulla officia. Repellat sequi modi corrupti.
428,100020001202500428,202500428,2025-06-01,9,24,3,2,2,1,2025-05-27 07:42:36,12.299999569703767,76.67293556640931,"Architecto architecto voluptatibus rem placeat cumque repellat. Doloribus praesentium nesciunt atque.
Officiis enim minus."
429,100060001202400429,202400429,2024-02-09,35,63,1,1,2,1,2024-02-08 12:28:59,17.35657453917743,76.83359705658015,"Aut quibusdam nisi sunt cum ea laboriosam. Corrupti illo nulla doloribus amet.
Dolores voluptatibus et cum quaerat. Iusto exercitationem rerum perferendis ut id velit iusto."
430,100010001202400430,202400430,2024-11-28,34,11,2,2,5,1,2024-11-24 19:08:11,12.933574908376197,77.60733529094917,Molestiae et corporis assumenda reiciendis quia accusamus. Tempore est totam voluptas illo.
431,100020001202400431,202400431,2024-02-01,45,21,1,2,2,4,2024-02-01 03:13:01,12.262896298586734,76.59597811995576,Inventore earum voluptatibus error. Culpa debitis laborum impedit voluptas incidunt repellendus. Tempore cupiditate quae aliquid natus dignissimos. Accusantium minus quod amet modi facere.
432,100050001202500432,202500432,2025-11-01,6,51,2,2,2,2,2025-10-27 23:21:55,15.88033681622372,74.45801998480175,Consectetur omnis doloremque doloribus. Corrupti numquam fuga.
433,100010001202500433,202500433,2025-10-23,28,15,2,1,2,3,2025-10-23 03:45:00,12.979808598922363,77.57764050834595,"Facere ea saepe magni ipsa. A voluptatum earum rerum quo magnam.
Quo numquam nihil ratione. Eum rerum harum aliquid architecto. Dolor veritatis voluptas et culpa saepe."
434,100020001202500434,202500434,2025-11-16,4,23,3,2,2,4,2025-11-15 18:51:02,12.34562741994506,76.66216506214118,Corrupti eius cum commodi non. Voluptas asperiores quaerat iste quia. Voluptatem distinctio quasi vero. Saepe cum ab impedit omnis laborum.
